trial_num,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.920714259147644,3.460639476776123,0.73089998960495,4.410536766052246,0.7209999561309814,4.462509632110596
2.0,0.9128857254981996,3.5139942169189453,0.7093999981880188,4.520235538482666,0.7084000110626221,4.5579681396484375
3.0,0.947857141494751,3.360477924346924,0.7414000034332275,4.3397746086120605,0.7465999722480774,4.36845064163208
4.0,0.6030285954475403,4.5298871994018555,0.6031999588012695,4.581439018249512,0.5913999676704407,4.62628698348999
5.0,0.8253714442253113,3.875404596328736,0.6491000056266785,4.712606906890869,0.6579999923706055,4.702755928039551
6.0,0.8802000284194946,3.602320909500122,0.6948999762535095,4.496517181396484,0.692799985408783,4.555405139923096
7.0,0.6254571676254272,4.694461822509766,0.618399977684021,4.73741626739502,0.6287999749183655,4.764998435974121
8.0,0.6430857181549072,4.481054306030273,0.6448999643325806,4.527464866638184,0.640999972820282,4.567968845367432
9.0,0.7035142779350281,4.407649517059326,0.6414999961853027,4.751857757568359,0.647599995136261,4.772505760192871
10.0,0.9524571299552916,3.394629955291748,0.7275999784469604,4.507543563842773,0.7295999526977539,4.536801815032959
11.0,0.628085732460022,4.616637706756592,0.6326000094413757,4.65888261795044,0.6259999871253967,4.687888145446777
12.0,0.9351714253425598,3.4117462635040283,0.7092999815940857,4.527150630950928,0.7015999555587769,4.598609924316406
13.0,0.6529714465141296,4.527350425720215,0.6496999859809875,4.583690643310547,0.6455999612808228,4.623818874359131
14.0,0.90634286403656,3.5962178707122803,0.7076999545097351,4.548731327056885,0.714199960231781,4.564561367034912
15.0,0.7216285467147827,4.25282621383667,0.6886000037193298,4.444149494171143,0.6868000030517578,4.481454849243164
16.0,0.821742832660675,3.733248710632324,0.6732000112533569,4.44132661819458,0.6735999584197998,4.484085559844971
17.0,0.6768571734428406,4.475907325744629,0.6428999900817871,4.646987438201904,0.6359999775886536,4.702202796936035
18.0,0.3740285634994507,4.612385272979736,0.3754999935626983,4.6489338874816895,0.3753999769687652,4.691615104675293
19.0,0.9482571482658386,3.3412444591522217,0.7188999652862549,4.480746746063232,0.714199960231781,4.52778434753418
20.0,0.9046000242233276,3.555201768875122,0.7161999940872192,4.486188888549805,0.7073999643325806,4.556498050689697
21.0,0.315114289522171,4.597018241882324,0.3156999945640564,4.647166728973389,0.3149999976158142,4.677403450012207
22.0,0.9704285860061646,3.2633023262023926,0.7410999536514282,4.402790546417236,0.7423999905586243,4.416591644287109
23.0,0.8276285529136658,3.733957052230835,0.6802999973297119,4.464347362518311,0.6819999814033508,4.495731830596924
24.0,0.9489428400993348,3.3187901973724365,0.7464999556541443,4.303346633911133,0.743399977684021,4.336253643035889
25.0,0.9592000246047974,3.352771520614624,0.7184999585151672,4.554603576660156,0.72079998254776,4.571272850036621
26.0,0.9473428726196288,3.325366973876953,0.7173999547958374,4.459367752075195,0.7157999873161316,4.500927925109863
27.0,0.9796571731567384,3.2221155166625977,0.7402999997138977,4.417291641235352,0.7441999912261963,4.413271427154541
28.0,0.9319714307785034,3.469223022460937,0.7231999635696411,4.494840145111084,0.7195999622344971,4.527220726013184
29.0,0.9341142773628236,3.3615658283233643,0.7310000061988831,4.350473880767822,0.7265999913215637,4.378281116485596
30.0,0.9684571623802184,3.260185718536377,0.7313999533653259,4.454751968383789,0.7253999710083008,4.487418174743652
31.0,0.8322571516036987,3.792996883392334,0.7017999887466431,4.444577693939209,0.7044000029563904,4.491119861602783
32.0,0.9388856887817384,3.3724007606506348,0.7315999865531921,4.377119064331055,0.7346000075340271,4.408920764923096
33.0,0.9695714116096495,3.239689350128174,0.7354999780654907,4.388510704040527,0.7343999743461609,4.415650844573975
34.0,0.9852571487426758,3.2011871337890625,0.7382999658584595,4.410326957702637,0.7307999730110168,4.459389686584473
35.0,0.971914291381836,3.226201057434082,0.7437999844551086,4.351228713989258,0.7445999979972839,4.3717546463012695
36.0,0.9651142954826356,3.298811912536621,0.7464999556541443,4.36131763458252,0.7453999519348145,4.402533531188965
37.0,0.94974285364151,3.3263635635375977,0.7234999537467957,4.431382656097412,0.72079998254776,4.474101543426514
38.0,0.9330571293830872,3.436497688293457,0.7324999570846558,4.423819541931152,0.7379999756813049,4.4156694412231445
39.0,0.8586285710334778,3.800184965133667,0.692799985408783,4.629913806915283,0.6843999624252319,4.686391353607178
40.0,0.8918285965919495,3.5790812969207764,0.7145999670028687,4.450143814086914,0.7084000110626221,4.492247104644775
41.0,0.9419428706169128,3.5244405269622803,0.7335000038146973,4.558366775512695,0.7305999994277954,4.591209888458252
42.0,0.920285701751709,3.410804510116577,0.7297999858856201,4.346818447113037,0.7335999608039856,4.344705104827881
43.0,0.9495999813079834,3.3480265140533447,0.7281999588012695,4.456526279449463,0.7287999987602234,4.480869770050049
44.0,0.628600001335144,4.715235710144043,0.6251999735832214,4.758174419403076,0.6240000128746033,4.785879611968994
45.0,0.9100571274757384,3.4526236057281494,0.7329999804496765,4.306720733642578,0.7191999554634094,4.3870391845703125
46.0,0.7787428498268127,4.060063362121582,0.6505999565124512,4.648797988891602,0.6395999789237976,4.719090938568115
47.0,0.9426000118255616,3.334635257720948,0.711899995803833,4.43508768081665,0.7145999670028687,4.4605631828308105
48.0,0.9855428338050842,3.2131662368774414,0.7565999627113342,4.363040924072266,0.75,4.410556793212891
49.0,0.8597142696380615,3.7423274517059326,0.7087000012397766,4.512814044952393,0.7001999616622925,4.583652496337891
50.0,0.9617428779602052,3.3348913192749023,0.7347999811172485,4.479466438293457,0.7333999872207642,4.507626533508301
